Unnamed: 0,Species,TREE_ID,X',Y',Year,logF_current,X,Y
30174,Quercus kelloggii,65217_2_89_6_1_306,-122.0416767,40.91671,2019,2.561357429,-122.04167,40.91667
30175,Quercus kelloggii,65217_2_89_6_1_307,-122.0416767,40.91673,2009,2.989453763,-122.04167,40.91667
30176,Quercus kelloggii,65217_2_89_6_1_307,-122.0417467,40.9167,2019,2.425904087,-122.04167,40.91667
30177,Quercus kelloggii,65217_2_89_6_1_308,-122.0416667,40.91676,2009,3.095942272,-122.04167,40.91667
30178,Quercus kelloggii,65217_2_89_6_1_308,-122.0416867,40.91675,2019,2.605326845,-122.04167,40.91667
30179,Quercus kelloggii,65217_2_89_6_1_309,-122.0416967,40.91669,2009,2.230331702,-122.04167,40.91667
30180,Quercus kelloggii,65217_2_89_6_1_309,-122.0417567,40.9167,2019,1.731759254,-122.04167,40.91667
30181,Quercus kelloggii,65217_2_89_6_1_310,-122.0417367,40.91672,2019,2.688857249,-122.04167,40.91667
30182,Quercus kelloggii,65217_2_89_6_1_310,-122.0417367,40.91675,2009,3.16226537,-122.04167,40.91667
30183,Quercus kelloggii,65217_2_89_6_1_311,-122.0417367,40.91669,2009,3.005445058,-122.04167,40.91667
30184,Quercus kelloggii,65217_2_89_6_1_311,-122.0416667,40.91675,2019,2.481460292,-122.04167,40.91667
30185,Quercus kelloggii,65217_2_89_6_1_312,-122.0417267,40.91669,2009,3.274030725,-122.04167,40.91667
30186,Quercus kelloggii,65217_2_89_6_1_312,-122.0417367,40.91675,2019,2.711512187,-122.04167,40.91667
30187,Quercus kelloggii,65217_2_89_6_1_313,-122.0417167,40.91672,2009,3.590631225,-122.04167,40.91667
30188,Quercus kelloggii,65217_2_89_6_1_313,-122.0417367,40.91668,2019,2.732630027,-122.04167,40.91667
30189,Quercus kelloggii,65217_2_89_6_1_315,-122.0417367,40.91672,2009,2.543801182,-122.04167,40.91667
30190,Quercus kelloggii,65217_2_89_6_1_315,-122.0417167,40.91676,2019,1.97337255,-122.04167,40.91667
30191,Quercus kelloggii,65217_2_89_6_1_317,-122.0417367,40.91671,2009,2.568551216,-122.04167,40.91667
30192,Quercus kelloggii,65217_2_89_6_1_317,-122.0416967,40.91673,2019,2.299448799,-122.04167,40.91667
30193,Quercus kelloggii,65217_2_89_6_1_318,-122.0417467,40.9167,2019,2.434141216,-122.04167,40.91667
30194,Quercus kelloggii,65217_2_89_6_1_318,-122.0416867,40.91676,2019,1.912577996,-122.04167,40.91667
30195,Quercus kelloggii,65217_2_89_6_1_318,-122.0417067,40.91674,2009,2.434141216,-122.04167,40.91667
30196,Quercus kelloggii,65217_2_89_6_1_318,-122.0416667,40.91671,2009,1.912577996,-122.04167,40.91667
30197,Quercus kelloggii,65217_2_89_6_1_319,-122.0416767,40.91672,2019,2.96371038,-122.04167,40.91667
30198,Quercus kelloggii,65217_2_89_6_1_319,-122.0417467,40.91671,2019,2.309426433,-122.04167,40.91667
30199,Quercus kelloggii,65217_2_89_6_1_319,-122.0417067,40.9167,2009,2.96371038,-122.04167,40.91667
30200,Quercus kelloggii,65217_2_89_6_1_319,-122.0417067,40.91672,2009,2.309426433,-122.04167,40.91667
30201,Quercus kelloggii,65217_2_89_6_1_320,-122.0416967,40.91672,2009,3.241068981,-122.04167,40.91667
30202,Quercus kelloggii,65217_2_89_6_1_320,-122.0417567,40.91675,2019,2.664423037,-122.04167,40.91667
30203,Quercus kelloggii,65217_2_89_6_1_500,-122.0417567,40.91669,2009,2.675549872,-122.04167,40.91667
30204,Quercus kelloggii,65217_2_89_6_1_500,-122.0416867,40.91669,2019,2.097755903,-122.04167,40.91667
30205,Quercus kelloggii,65217_2_89_6_2_345,-122.0417467,40.91668,2009,3.141605693,-122.04167,40.91667
30206,Quercus kelloggii,65217_2_89_6_2_345,-122.0416767,40.91667,2019,2.543688641,-122.04167,40.91667
30207,Quercus kelloggii,65217_2_89_6_2_346,-122.0416667,40.9167,2009,3.320437757,-122.04167,40.91667
30208,Quercus kelloggii,65217_2_89_6_2_346,-122.0417067,40.91673,2019,2.937309918,-122.04167,40.91667
30209,Quercus kelloggii,65217_2_89_6_2_347,-122.0417467,40.91668,2009,3.091256174,-122.04167,40.91667
30210,Quercus kelloggii,65217_2_89_6_2_347,-122.0416967,40.91668,2019,2.643551916,-122.04167,40.91667
30211,Quercus kelloggii,65217_2_89_6_2_348,-122.0417567,40.9167,2009,3.279062053,-122.04167,40.91667
30212,Quercus kelloggii,65217_2_89_6_2_348,-122.0417267,40.91667,2019,2.691098303,-122.04167,40.91667
30213,Quercus kelloggii,65217_2_89_6_2_349,-122.0416667,40.91667,2009,4.388433371,-122.04167,40.91667
30214,Quercus kelloggii,65217_2_89_6_2_349,-122.0416667,40.91672,2019,3.926663158,-122.04167,40.91667
30215,Quercus kelloggii,65217_2_89_6_2_350,-122.0417467,40.91674,2009,2.850922069,-122.04167,40.91667
30216,Quercus kelloggii,65217_2_89_6_2_350,-122.0416667,40.91672,2019,2.293989701,-122.04167,40.91667
30217,Quercus kelloggii,65217_2_89_6_2_351,-122.0416867,40.9167,2009,2.731855596,-122.04167,40.91667
30218,Quercus kelloggii,65217_2_89_6_2_351,-122.0416767,40.91672,2019,2.197062928,-122.04167,40.91667
30219,Quercus kelloggii,65217_2_89_6_2_352,-122.0417167,40.91668,2009,2.804464749,-122.04167,40.91667
30220,Quercus kelloggii,65217_2_89_6_2_352,-122.0416767,40.91672,2019,2.374098189,-122.04167,40.91667
30221,Quercus kelloggii,65217_2_89_6_2_353,-122.0416767,40.91675,2009,2.813034816,-122.04167,40.91667
30222,Quercus kelloggii,65217_2_89_6_2_353,-122.0416767,40.91672,2019,2.379607765,-122.04167,40.91667
30223,Quercus kelloggii,65217_2_89_6_2_354,-122.0417467,40.91676,2009,3.111401549,-122.04167,40.91667
30224,Quercus kelloggii,65217_2_89_6_2_354,-122.0417367,40.91676,2019,2.752343257,-122.04167,40.91667
30225,Quercus kelloggii,65217_2_89_6_2_355,-122.0417567,40.91668,2009,3.770147371,-122.04167,40.91667
30226,Quercus kelloggii,65217_2_89_6_2_355,-122.0416967,40.91673,2019,3.083960846,-122.04167,40.91667
30227,Quercus kelloggii,65217_2_89_6_2_356,-122.0417167,40.91673,2009,2.657441324,-122.04167,40.91667
30228,Quercus kelloggii,65217_2_89_6_2_356,-122.0417267,40.91668,2019,2.245349742,-122.04167,40.91667
30229,Quercus kelloggii,65217_2_89_6_2_358,-122.0417067,40.91669,2009,3.040998596,-122.04167,40.91667
30230,Quercus kelloggii,65217_2_89_6_2_358,-122.0417367,40.91672,2019,2.718072463,-122.04167,40.91667
30231,Quercus kelloggii,65217_2_89_6_2_360,-122.0416667,40.91671,2019,1.847454644,-122.04167,40.91667
30232,Quercus kelloggii,65217_2_89_6_2_360,-122.0417367,40.91667,2009,2.508859306,-122.04167,40.91667
30233,Quercus kelloggii,65217_2_89_6_2_361,-122.0417467,40.91669,2009,2.821861921,-122.04167,40.91667
30234,Quercus kelloggii,65217_2_89_6_2_361,-122.0416667,40.91674,2019,2.257747258,-122.04167,40.91667
30235,Quercus kelloggii,65217_2_89_6_3_322,-122.0416867,40.91672,2019,1.804103375,-122.04167,40.91667
30236,Quercus kelloggii,65217_2_89_6_3_322,-122.0416967,40.91675,2009,2.679718364,-122.04167,40.91667
30237,Quercus kelloggii,65217_2_89_6_3_324,-122.0416867,40.91674,2009,2.828958834,-122.04167,40.91667
30238,Quercus kelloggii,65217_2_89_6_3_324,-122.0417267,40.91672,2019,2.197922209,-122.04167,40.91667
30239,Quercus kelloggii,65217_2_89_6_3_325,-122.0417567,40.91675,2009,2.657279276,-122.04167,40.91667
30240,Quercus kelloggii,65217_2_89_6_3_325,-122.0416767,40.91667,2019,2.034798147,-122.04167,40.91667
30241,Quercus kelloggii,65217_2_89_6_3_326,-122.0417067,40.91676,2009,3.093367848,-122.04167,40.91667
30242,Quercus kelloggii,65217_2_89_6_3_326,-122.0417167,40.91673,2019,2.398525959,-122.04167,40.91667
30243,Quercus kelloggii,65217_2_89_6_3_327,-122.0416667,40.9167,2009,2.725244867,-122.04167,40.91667
30244,Quercus kelloggii,65217_2_89_6_3_327,-122.0416967,40.91674,2019,2.255351003,-122.04167,40.91667
30245,Quercus kelloggii,65217_2_89_6_3_328,-122.0416767,40.91674,2009,2.762184001,-122.04167,40.91667
30246,Quercus kelloggii,65217_2_89_6_3_328,-122.0416667,40.91676,2019,2.130395576,-122.04167,40.91667
30247,Quercus kelloggii,65217_2_89_6_3_329,-122.0416867,40.9167,2009,2.848771671,-122.04167,40.91667
30248,Quercus kelloggii,65217_2_89_6_3_329,-122.0417167,40.9167,2019,2.205017297,-122.04167,40.91667
30249,Quercus kelloggii,65217_2_89_6_3_330,-122.0417467,40.91675,2009,2.529951572,-122.04167,40.91667
30250,Quercus kelloggii,65217_2_89_6_3_330,-122.0416867,40.91676,2019,2.028409691,-122.04167,40.91667
30251,Quercus kelloggii,65217_2_89_6_3_331,-122.0416967,40.91667,2009,2.372511464,-122.04167,40.91667
30252,Quercus kelloggii,65217_2_89_6_3_331,-122.0417067,40.9167,2019,1.888218142,-122.04167,40.91667
30253,Quercus kelloggii,65217_2_89_6_3_332,-122.0417167,40.91671,2019,2.207889178,-122.04167,40.91667
30254,Quercus kelloggii,65217_2_89_6_3_332,-122.0417267,40.91669,2009,2.907539871,-122.04167,40.91667
30255,Quercus kelloggii,65217_2_89_6_3_333,-122.0416667,40.91672,2009,2.681643803,-122.04167,40.91667
30256,Quercus kelloggii,65217_2_89_6_3_333,-122.0416767,40.91667,2019,2.072711879,-122.04167,40.91667
30257,Quercus kelloggii,65217_2_89_6_3_335,-122.0417267,40.91667,2009,2.756865605,-122.04167,40.91667
30258,Quercus kelloggii,65217_2_89_6_3_335,-122.0416667,40.91668,2019,2.165856977,-122.04167,40.91667
30259,Quercus kelloggii,65217_2_89_6_3_336,-122.0417167,40.91669,2009,3.212643087,-122.04167,40.91667
30260,Quercus kelloggii,65217_2_89_6_3_336,-122.0416667,40.91672,2019,2.588822791,-122.04167,40.91667
30261,Quercus kelloggii,65217_2_89_6_3_337,-122.0416667,40.91672,2009,3.073521122,-122.04167,40.91667
30262,Quercus kelloggii,65217_2_89_6_3_337,-122.0417267,40.9167,2019,2.459458301,-122.04167,40.91667
30263,Quercus kelloggii,65217_2_89_6_3_339,-122.0417067,40.91672,2009,2.877191633,-122.04167,40.91667
30264,Quercus kelloggii,65217_2_89_6_3_339,-122.0417267,40.91668,2019,2.310632925,-122.04167,40.91667
30265,Quercus kelloggii,65292_3_91_6_1_101,-120.7917367,39.45836,2018,2.499329886,-120.79167,39.45833
30266,Quercus kelloggii,65292_3_91_6_1_101,-120.7917267,39.45842,2018,3.511983976,-120.79167,39.45833
30267,Quercus kelloggii,65292_3_91_6_1_101,-120.7917467,39.45839,2008,2.499329886,-120.79167,39.45833
30268,Quercus kelloggii,65292_3_91_6_1_101,-120.7917567,39.45842,2008,3.511983976,-120.79167,39.45833
30269,Quercus kelloggii,65292_3_91_6_1_102,-120.7917567,39.45841,2008,2.476507128,-120.79167,39.45833
30270,Quercus kelloggii,65292_3_91_6_1_102,-120.7916867,39.45835,2018,3.548065444,-120.79167,39.45833
30271,Quercus kelloggii,65292_3_91_6_1_103,-120.7916767,39.4584,2008,3.209414494,-120.79167,39.45833
30272,Quercus kelloggii,65292_3_91_6_1_103,-120.7917567,39.4584,2018,4.253846617,-120.79167,39.45833
30273,Quercus kelloggii,65292_3_91_6_1_108,-120.7916667,39.45834,2008,3.294168712,-120.79167,39.45833
30274,Quercus kelloggii,65292_3_91_6_1_108,-120.7916767,39.45834,2018,4.320128044,-120.79167,39.45833
30275,Quercus kelloggii,65292_3_91_6_1_109,-120.7917167,39.45842,2018,3.96646379,-120.79167,39.45833
30276,Quercus kelloggii,65292_3_91_6_1_109,-120.7917567,39.45839,2008,2.966206293,-120.79167,39.45833
30277,Quercus kelloggii,65292_3_91_6_1_301,-120.7916967,39.45836,2008,3.051237911,-120.79167,39.45833
30278,Quercus kelloggii,65292_3_91_6_1_301,-120.7917567,39.45836,2018,4.037888834,-120.79167,39.45833
30279,Quercus kelloggii,65292_3_91_6_3_135,-120.7916767,39.45834,2008,3.013471521,-120.79167,39.45833
30280,Quercus kelloggii,65292_3_91_6_3_135,-120.7916767,39.45834,2018,4.091530667,-120.79167,39.45833
30281,Quercus kelloggii,65292_3_91_6_3_140,-120.7917467,39.45837,2008,3.189505565,-120.79167,39.45833
30282,Quercus kelloggii,65292_3_91_6_3_140,-120.7917367,39.45841,2018,4.381060553,-120.79167,39.45833
30283,Quercus kelloggii,65292_3_91_6_3_142,-120.7917467,39.45835,2018,4.031451376,-120.79167,39.45833
30284,Quercus kelloggii,65292_3_91_6_3_142,-120.7916867,39.45833,2008,3.148821371,-120.79167,39.45833
30285,Quercus kelloggii,65292_3_91_6_3_143,-120.7917167,39.45836,2018,4.585170525,-120.79167,39.45833
30286,Quercus kelloggii,65292_3_91_6_3_143,-120.7916767,39.45841,2008,3.570625773,-120.79167,39.45833
30287,Quercus kelloggii,65292_3_91_6_3_144,-120.7917067,39.45836,2008,3.328260531,-120.79167,39.45833
30288,Quercus kelloggii,65292_3_91_6_3_144,-120.7917367,39.4584,2018,4.439180631,-120.79167,39.45833
30289,Quercus kelloggii,65292_3_91_6_3_145,-120.7916667,39.45836,2008,3.359764498,-120.79167,39.45833
30290,Quercus kelloggii,65292_3_91_6_3_145,-120.7917067,39.45835,2018,4.382080432,-120.79167,39.45833
30291,Quercus kelloggii,65292_3_91_6_3_146,-120.7916767,39.45834,2008,3.196332261,-120.79167,39.45833
30292,Quercus kelloggii,65292_3_91_6_3_146,-120.7916867,39.45839,2018,4.287979973,-120.79167,39.45833
30293,Quercus kelloggii,65292_3_91_6_3_147,-120.7917467,39.45838,2008,2.80638886,-120.79167,39.45833
30294,Quercus kelloggii,65292_3_91_6_3_147,-120.7917267,39.45834,2018,3.834669733,-120.79167,39.45833
30295,Quercus kelloggii,65292_3_91_6_3_148,-120.7917467,39.45841,2008,2.837009569,-120.79167,39.45833
30296,Quercus kelloggii,65292_3_91_6_3_148,-120.7917467,39.45841,2018,3.981840437,-120.79167,39.45833
30297,Quercus kelloggii,65292_3_91_6_3_308,-120.7917267,39.45835,2018,4.162817081,-120.79167,39.45833
30298,Quercus kelloggii,65292_3_91_6_3_308,-120.7917367,39.4584,2008,3.236293575,-120.79167,39.45833
30299,Quercus kelloggii,65292_3_91_6_4_115,-120.7916967,39.45834,2018,4.352510166,-120.79167,39.45833
30300,Quercus kelloggii,65292_3_91_6_4_115,-120.7917467,39.45837,2008,3.479394159,-120.79167,39.45833
30301,Quercus kelloggii,65496_5_29_6_1_100,-118.5417467,35.7084,2014,2.847907826,-118.54167,35.70833
30302,Quercus kelloggii,65496_5_29_6_1_100,-118.5417167,35.70841,2004,2.628568593,-118.54167,35.70833
30303,Quercus kelloggii,65496_5_29_6_1_100,-118.5417267,35.70842,2014,2.847907826,-118.54167,35.70833
30304,Quercus kelloggii,65496_5_29_6_1_104,-118.5417067,35.70833,2014,4.052675596,-118.54167,35.70833
30305,Quercus kelloggii,65496_5_29_6_1_104,-118.5417567,35.70837,2004,3.816572972,-118.54167,35.70833
30306,Quercus kelloggii,65496_5_29_6_1_104,-118.5416667,35.70838,2014,4.052675596,-118.54167,35.70833
30307,Quercus kelloggii,65496_5_29_6_1_105,-118.5417067,35.70839,2014,3.933513974,-118.54167,35.70833
30308,Quercus kelloggii,65496_5_29_6_1_105,-118.5417267,35.70836,2004,3.724677588,-118.54167,35.70833
30309,Quercus kelloggii,65496_5_29_6_1_105,-118.5416867,35.7084,2014,3.933513974,-118.54167,35.70833
30310,Quercus kelloggii,65594_2_89_6_1_100,-122.00002,40.66676,2014,2.84247623,-122.0,40.66667
30311,Quercus kelloggii,65594_2_89_6_1_100,-122.00007,40.66671,2004,3.586532141,-122.0,40.66667
30312,Quercus kelloggii,65594_2_89_6_1_100,-122.00004,40.66673,2014,2.84247623,-122.0,40.66667
30313,Quercus kelloggii,65594_2_89_6_3_108,-122.0,40.66673,2014,3.456188311,-122.0,40.66667
30314,Quercus kelloggii,65594_2_89_6_3_108,-122.00006,40.66671,2004,4.039124118,-122.0,40.66667
30315,Quercus kelloggii,65594_2_89_6_3_108,-122.00001,40.66675,2014,3.456188311,-122.0,40.66667
30316,Quercus kelloggii,65594_2_89_6_4_112,-122.00007,40.66668,2014,1.90529435,-122.0,40.66667
30317,Quercus kelloggii,65594_2_89_6_4_112,-122.00001,40.66674,2004,2.634214355,-122.0,40.66667
30318,Quercus kelloggii,65594_2_89_6_4_112,-122.00004,40.66667,2014,1.90529435,-122.0,40.66667
30319,Quercus kelloggii,65663_2_89_6_4_147,-121.7916867,41.00005,2013,1.79998225,-121.79167,41.0
30320,Quercus kelloggii,65663_2_89_6_4_147,-121.7917467,41.00009,2003,2.935387824,-121.79167,41.0
30321,Quercus kelloggii,65725_5_109_6_1_310,-120.12508,38.12504,2019,5.234178197,-120.125,38.125
30322,Quercus kelloggii,65725_5_109_6_1_310,-120.12505,38.125,2009,5.144411411,-120.125,38.125
30323,Quercus kelloggii,65725_5_109_6_2_314,-120.125,38.12507,2009,7.160199872,-120.125,38.125
30324,Quercus kelloggii,65725_5_109_6_2_314,-120.12507,38.12502,2019,7.536476465,-120.125,38.125
30325,Quercus kelloggii,65725_5_109_6_2_316,-120.12505,38.12506,2009,4.263476234,-120.125,38.125
30326,Quercus kelloggii,65725_5_109_6_2_316,-120.125,38.12505,2019,4.56967298,-120.125,38.125
30327,Quercus kelloggii,65725_5_109_6_4_346,-120.12502,38.12509,2009,6.230012798,-120.125,38.125
30328,Quercus kelloggii,65725_5_109_6_4_346,-120.12508,38.12505,2019,6.611674866,-120.125,38.125
30329,Quercus kelloggii,65725_5_109_6_4_347,-120.12504,38.125,2009,4.387911215,-120.125,38.125
30330,Quercus kelloggii,65725_5_109_6_4_347,-120.12507,38.125,2019,4.799083864,-120.125,38.125
30331,Quercus kelloggii,65779_2_105_6_1_303,-123.25009,40.75007,2020,3.181187317,-123.25,40.75
30332,Quercus kelloggii,65779_2_105_6_1_303,-123.25008,40.75007,2010,1.469501686,-123.25,40.75
30333,Quercus kelloggii,65779_2_105_6_1_308,-123.25001,40.75,2010,1.605857419,-123.25,40.75
30334,Quercus kelloggii,65779_2_105_6_1_308,-123.25007,40.75004,2020,3.428171724,-123.25,40.75
30335,Quercus kelloggii,65779_2_105_6_1_347,-123.25,40.75002,2020,3.108107577,-123.25,40.75
30336,Quercus kelloggii,65779_2_105_6_1_347,-123.25003,40.75005,2010,1.232059869,-123.25,40.75
30337,Quercus kelloggii,65779_2_105_6_4_340,-123.25007,40.75002,2020,3.779472048,-123.25,40.75
30338,Quercus kelloggii,65779_2_105_6_4_340,-123.25006,40.75,2010,1.986689465,-123.25,40.75
30339,Quercus kelloggii,65779_2_105_6_4_345,-123.25009,40.75003,2010,1.685717062,-123.25,40.75
30340,Quercus kelloggii,65779_2_105_6_4_345,-123.25001,40.75005,2020,3.845225261,-123.25,40.75
30341,Quercus kelloggii,65779_2_105_6_4_346,-123.25002,40.75009,2010,1.652728056,-123.25,40.75
30342,Quercus kelloggii,65779_2_105_6_4_346,-123.25008,40.75007,2020,3.77070008,-123.25,40.75
30343,Quercus kelloggii,65782_3_115_6_2_1,-121.3333933,39.41669,2010,1.651407857,-121.33333,39.41667
30344,Quercus kelloggii,65782_3_115_6_2_1,-121.3333833,39.41673,2020,2.991413651,-121.33333,39.41667
30345,Quercus kelloggii,65782_3_115_6_2_2,-121.3333933,39.41673,2010,2.103619699,-121.33333,39.41667
30346,Quercus kelloggii,65782_3_115_6_2_2,-121.3333533,39.41672,2020,3.491887567,-121.33333,39.41667
30347,Quercus kelloggii,65782_3_115_6_4_1,-121.3334133,39.41669,2020,3.300556651,-121.33333,39.41667
30348,Quercus kelloggii,65782_3_115_6_4_1,-121.3333533,39.41668,2010,1.826140857,-121.33333,39.41667
30349,Quercus kelloggii,65782_3_115_6_4_3,-121.3334033,39.41672,2010,1.321356877,-121.33333,39.41667
30350,Quercus kelloggii,65782_3_115_6_4_3,-121.3334133,39.41668,2020,2.682337137,-121.33333,39.41667
30351,Quercus kelloggii,65788_2_93_6_2_112,-122.0417467,41.33333,2016,4.791231778,-122.04167,41.33333
30352,Quercus kelloggii,65788_2_93_6_2_112,-122.0416967,41.3334,2016,5.505652893,-122.04167,41.33333
30353,Quercus kelloggii,65788_2_93_6_2_112,-122.0417567,41.33341,2006,4.791231778,-122.04167,41.33333
30354,Quercus kelloggii,65788_2_93_6_2_112,-122.0416767,41.33339,2006,5.505652893,-122.04167,41.33333
30355,Quercus kelloggii,65788_2_93_6_2_113,-122.0416667,41.3334,2006,5.192977305,-122.04167,41.33333
30356,Quercus kelloggii,65788_2_93_6_2_113,-122.0417067,41.33336,2016,5.961866912,-122.04167,41.33333
30357,Quercus kelloggii,65788_2_93_6_2_115,-122.0417367,41.33333,2006,4.574079968,-122.04167,41.33333
30358,Quercus kelloggii,65788_2_93_6_2_115,-122.0417167,41.3334,2016,5.281856547,-122.04167,41.33333
30359,Quercus kelloggii,65788_2_93_6_3_130,-122.0416667,41.33335,2006,4.423097021,-122.04167,41.33333
30360,Quercus kelloggii,65788_2_93_6_3_130,-122.0417067,41.33339,2016,5.319237681,-122.04167,41.33333
30361,Quercus kelloggii,65788_2_93_6_3_131,-122.0417167,41.33335,2006,5.862960476,-122.04167,41.33333
30362,Quercus kelloggii,65788_2_93_6_3_131,-122.0417067,41.33335,2016,6.79952614,-122.04167,41.33333
30363,Quercus kelloggii,65788_2_93_6_4_122,-122.0417567,41.33334,2006,5.035857891,-122.04167,41.33333
30364,Quercus kelloggii,65788_2_93_6_4_122,-122.0417067,41.33341,2016,5.788716159,-122.04167,41.33333
30365,Quercus kelloggii,65822_2_93_6_1_103,-122.87505,41.79169,2006,4.849508912,-122.875,41.79167
30366,Quercus kelloggii,65822_2_93_6_1_103,-122.87506,41.79171,2016,5.90312269,-122.875,41.79167
30367,Quercus kelloggii,65822_2_93_6_1_108,-122.875,41.79169,2006,3.647053671,-122.875,41.79167
30368,Quercus kelloggii,65822_2_93_6_1_108,-122.87501,41.79171,2016,4.658715007,-122.875,41.79167
30369,Quercus kelloggii,65822_2_93_6_1_109,-122.87503,41.79169,2006,3.337836894,-122.875,41.79167
30370,Quercus kelloggii,65822_2_93_6_1_109,-122.87504,41.79174,2016,4.277061014,-122.875,41.79167
30371,Quercus kelloggii,65822_2_93_6_2_112,-122.87506,41.79168,2006,2.099036753,-122.875,41.79167
30372,Quercus kelloggii,65822_2_93_6_2_112,-122.875,41.79175,2016,2.913648137,-122.875,41.79167
30373,Quercus kelloggii,65822_2_93_6_2_116,-122.87506,41.79168,2006,1.610974672,-122.875,41.79167
30374,Quercus kelloggii,65822_2_93_6_2_116,-122.87502,41.79169,2016,2.347208425,-122.875,41.79167
30375,Quercus kelloggii,65822_2_93_6_4_123,-122.87505,41.7917,2016,3.331941645,-122.875,41.79167
30376,Quercus kelloggii,65822_2_93_6_4_123,-122.87504,41.79171,2006,2.576811424,-122.875,41.79167
30377,Quercus kelloggii,65822_2_93_6_4_132,-122.875,41.79169,2016,3.092351031,-122.875,41.79167
30378,Quercus kelloggii,65822_2_93_6_4_132,-122.87506,41.79172,2006,2.410203746,-122.875,41.79167
30379,Quercus kelloggii,65903_3_17_6_1_104,-120.5417267,38.70835,2008,2.206273176,-120.54167,38.70833
30380,Quercus kelloggii,65903_3_17_6_1_104,-120.5417167,38.7084,2018,2.967859808,-120.54167,38.70833
30381,Quercus kelloggii,65903_3_17_6_1_105,-120.5417367,38.70841,2008,2.376704683,-120.54167,38.70833
30382,Quercus kelloggii,65903_3_17_6_1_105,-120.5417067,38.70841,2018,3.08677432,-120.54167,38.70833
30383,Quercus kelloggii,65903_3_17_6_1_106,-120.5417567,38.7084,2008,2.063260928,-120.54167,38.70833
30384,Quercus kelloggii,65903_3_17_6_1_106,-120.5417367,38.70833,2018,2.874012907,-120.54167,38.70833
30385,Quercus kelloggii,65903_3_17_6_1_107,-120.5417067,38.70837,2008,2.104769392,-120.54167,38.70833
30386,Quercus kelloggii,65903_3_17_6_1_107,-120.5416967,38.70834,2018,2.852459962,-120.54167,38.70833
30387,Quercus kelloggii,65903_3_17_6_2_143,-120.5417567,38.70839,2018,5.215677382,-120.54167,38.70833
30388,Quercus kelloggii,65903_3_17_6_2_143,-120.5416867,38.70834,2008,4.498577148,-120.54167,38.70833
30389,Quercus kelloggii,65903_3_17_6_2_144,-120.5417167,38.70833,2008,2.858347906,-120.54167,38.70833
30390,Quercus kelloggii,65903_3_17_6_2_144,-120.5416767,38.70836,2018,3.658382489,-120.54167,38.70833
30391,Quercus kelloggii,65903_3_17_6_3_117,-120.5417167,38.70836,2008,2.931521489,-120.54167,38.70833
30392,Quercus kelloggii,65903_3_17_6_3_117,-120.5416867,38.70837,2018,3.624818722,-120.54167,38.70833
30393,Quercus kelloggii,65903_3_17_6_3_118,-120.5416767,38.70834,2008,3.831440195,-120.54167,38.70833
30394,Quercus kelloggii,65903_3_17_6_3_118,-120.5417467,38.70833,2018,4.530224962,-120.54167,38.70833
30395,Quercus kelloggii,65903_3_17_6_3_121,-120.5416667,38.70842,2008,2.851206314,-120.54167,38.70833
30396,Quercus kelloggii,65903_3_17_6_3_121,-120.5416667,38.70836,2018,3.531747207,-120.54167,38.70833
30397,Quercus kelloggii,65903_3_17_6_3_127,-120.5417367,38.70835,2018,3.556111327,-120.54167,38.70833
30398,Quercus kelloggii,65903_3_17_6_3_127,-120.5417167,38.70841,2008,2.822119224,-120.54167,38.70833
30399,Quercus kelloggii,65903_3_17_6_3_304,-120.5417267,38.70839,2018,3.019945954,-120.54167,38.70833
30400,Quercus kelloggii,65903_3_17_6_3_304,-120.5416667,38.70835,2008,2.098035834,-120.54167,38.70833
30401,Quercus kelloggii,65903_3_17_6_4_130,-120.5416967,38.70836,2008,3.368186974,-120.54167,38.70833
30402,Quercus kelloggii,65903_3_17_6_4_130,-120.5417167,38.70833,2018,4.141108345,-120.54167,38.70833
30403,Quercus kelloggii,65903_3_17_6_4_133,-120.5417567,38.70842,2008,4.406976972,-120.54167,38.70833
30404,Quercus kelloggii,65903_3_17_6_4_133,-120.5416967,38.70841,2008,5.038292175,-120.54167,38.70833
30405,Quercus kelloggii,65903_3_17_6_4_133,-120.5416867,38.70835,2018,4.406976972,-120.54167,38.70833
30406,Quercus kelloggii,65903_3_17_6_4_133,-120.5417067,38.70837,2018,5.038292175,-120.54167,38.70833
30407,Quercus kelloggii,65903_3_17_6_4_135,-120.5417267,38.70838,2008,1.938713896,-120.54167,38.70833
30408,Quercus kelloggii,65903_3_17_6_4_135,-120.5417267,38.70833,2018,2.759651525,-120.54167,38.70833
30409,Quercus kelloggii,65977_2_89_6_1_102,-121.87505,41.08334,2005,2.240444982,-121.875,41.08333
30410,Quercus kelloggii,65977_2_89_6_1_102,-121.875,41.08341,2015,4.240287011,-121.875,41.08333
30411,Quercus kelloggii,65977_2_89_6_1_107,-121.875,41.08334,2005,2.18187306,-121.875,41.08333
30412,Quercus kelloggii,65977_2_89_6_1_107,-121.875,41.08339,2015,4.097379317,-121.875,41.08333
30413,Quercus kelloggii,65977_2_89_6_3_109,-121.87507,41.08338,2005,2.68324041,-121.875,41.08333
30414,Quercus kelloggii,65977_2_89_6_3_109,-121.87507,41.08339,2015,4.588175406,-121.875,41.08333
30415,Quercus kelloggii,65977_2_89_6_4_129,-121.87509,41.08336,2005,2.275854429,-121.875,41.08333
30416,Quercus kelloggii,65977_2_89_6_4_129,-121.875,41.0834,2015,4.236914735,-121.875,41.08333
